,year,JD,ID,TimeDiff,AOD
2000-02-25 10:55:00,2000,056,20000561055,0.1506849315068493,0.20688111888111888
2000-02-28 09:45:00,2000,059,20000590945,0.1589041095890411,0.428986013986014
2000-02-29 10:30:00,2000,060,20000601030,0.16164383561643836,0.043656862745098036
2000-03-03 11:00:00,2000,063,20000631100,0.16986301369863013,0.02458041958041958
2000-03-05 10:50:00,2000,065,20000651050,0.17534246575342466,0.0392027972027972
2000-03-08 09:40:00,2000,068,20000680940,0.18356164383561643,0.04604895104895105
2000-03-08 11:20:00,2000,068,20000681120,0.18356164383561643,0.1163006993006993
2000-03-09 10:25:00,2000,069,20000691025,0.1863013698630137,0.006779661016949152
2000-03-16 10:30:00,2000,076,20000761030,0.2054794520547945,6.293706293706295e-05
2000-03-21 10:50:00,2000,081,20000811050,0.2191780821917808,0.037853146853146856
2000-03-22 09:55:00,2000,082,20000820955,0.2219178082191781,0.08110833333333334
2000-03-23 10:35:00,2000,083,20000831035,0.22465753424657534,0.0856013986013986
2000-04-07 09:55:00,2000,098,20000980955,0.26575342465753427,0.0013986013986013986
2000-04-08 10:35:00,2000,099,20000991035,0.2684931506849315,0.0018601398601398602
2000-04-21 10:05:00,2000,112,20001121005,0.3041095890410959,0.002832167832167832
2000-04-22 10:50:00,2000,113,20001131050,0.30684931506849317,0.33870247933884295
2000-04-23 09:55:00,2000,114,20001140955,0.3095890410958904,0.21528225806451612
2000-04-30 10:00:00,2000,121,20001211000,0.3287671232876712,0.2182520325203252
2000-05-03 10:30:00,2000,124,20001241030,0.336986301369863,0.13978321678321678
2000-05-04 09:35:00,2000,125,20001250935,0.33972602739726027,0.2843076923076923
2000-05-06 11:00:00,2000,127,20001271100,0.3452054794520548,0.1718111888111888
2000-05-08 10:50:00,2000,129,20001291050,0.3506849315068493,0.1438102189781022
2000-05-13 09:30:00,2000,134,20001340930,0.3643835616438356,0.13045192307692308
2000-05-16 10:00:00,2000,137,20001371000,0.3726027397260274,0.004048951048951049
2000-05-17 10:45:00,2000,138,20001381045,0.37534246575342467,0.03518881118881119
2000-05-18 09:45:00,2000,139,20001390945,0.3780821917808219,0.05632867132867132
2000-05-20 09:35:00,2000,141,20001410935,0.3835616438356164,0.21557627118644065
2000-05-23 10:05:00,2000,144,20001441005,0.3917808219178082,0.043354838709677414
2000-05-24 10:50:00,2000,145,20001451050,0.39452054794520547,0.16833566433566435
2000-06-02 10:45:00,2000,154,20001541045,0.4191780821917808,0.0004615384615384616
2000-06-03 09:50:00,2000,155,20001550950,0.42191780821917807,0.014090909090909091
2000-06-04 10:30:00,2000,156,20001561030,0.4246575342465753,0.05358041958041958
2000-06-05 09:35:00,2000,157,20001570935,0.4273972602739726,0.06197902097902098
2000-06-05 11:15:00,2000,157,20001571115,0.4273972602739726,0.14696503496503496
2000-06-06 10:20:00,2000,158,20001581020,0.4301369863013699,0.01723076923076923
2000-06-09 10:50:00,2000,161,20001611050,0.4383561643835616,0.13333566433566435
2000-06-10 09:55:00,2000,162,20001620955,0.4410958904109589,0.05395804195804196
2000-06-14 09:30:00,2000,166,20001660930,0.4520547945205479,0.04165034965034965
2000-06-14 11:05:00,2000,166,20001661105,0.4520547945205479,0.0717972027972028
2000-06-17 10:00:00,2000,169,20001691000,0.4602739726027397,0.04697902097902098
2000-06-18 10:45:00,2000,170,20001701045,0.46301369863013697,0.0001258741258741259
2000-06-19 09:45:00,2000,171,20001710945,0.4657534246575342,0.004573426573426573
2000-06-20 10:30:00,2000,172,20001721030,0.4684931506849315,0.0059720279720279715
2000-06-21 09:35:00,2000,173,20001730935,0.4712328767123288,0.05896503496503497
2000-06-21 11:15:00,2000,173,20001731115,0.4712328767123288,0.10695104895104894
2000-06-22 10:20:00,2000,174,20001741020,0.473972602739726,0.0027552447552447556
2000-06-23 11:00:00,2000,175,20001751100,0.4767123287671233,0.19124475524475526
2000-06-26 09:55:00,2000,178,20001780955,0.4849315068493151,0.10194214876033059
2000-06-28 09:40:00,2000,180,20001800940,0.4904109589041096,0.12131205673758864
2000-07-02 10:55:00,2000,184,20001841055,0.5013698630136987,0.1442937062937063
2000-07-03 10:00:00,2000,185,20001851000,0.5041095890410959,0.06276923076923077
2000-07-05 09:45:00,2000,187,20001870945,0.5095890410958904,0.009048951048951048
2000-07-06 10:30:00,2000,188,20001881030,0.5123287671232877,0.05229370629370629
